CustomerID,Total_Revenue,Average_Order_Value,Total_Orders,Total_Products,Total_Items,Active_days
17629,1814.12,14.748943089430893,8,106,1629,354
17630,503.59999999999997,19.369230769230768,2,24,158,62
17631,528.33,13.546923076923077,3,39,334,230
17633,1324.84,18.92628571428571,4,59,644,88
17634,2358.59,7.96820945945946,9,209,838,301
17636,285.56,14.278,1,20,182,0
17637,547.0600000000001,15.630285714285716,2,35,280,83
17639,108.5,15.5,1,7,49,0
17640,621.66,124.332,1,5,250,0
17642,712.29,17.80725,2,35,474,56
17643,101.55,12.69375,1,8,71,0
17644,2895.64,18.443566878980892,11,105,1793,259
17646,1008.39,19.77235294117647,3,46,323,145
17647,133.06,19.00857142857143,1,7,30,0
17648,1797.5,19.752747252747252,4,81,487,188
17649,868.49,16.70173076923077,1,52,399,0
17650,166.07999999999998,20.759999999999998,1,8,150,0
17651,3945.0,17.004310344827587,10,151,3112,165
17652,4867.72,18.794285714285714,12,121,2509,255
17653,1207.56,27.44454545454545,4,44,1409,83
17654,117.55,5.343181818181818,1,22,41,0
17655,2638.94,28.99934065934066,7,66,1116,355
17656,1674.69,20.423048780487804,5,68,1399,55
17658,595.42,31.337894736842102,2,17,616,185
17659,2999.46,18.98392405063291,12,127,1525,354
17660,178.75,4.703947368421052,1,37,121,0
17663,1802.91,20.96406976744186,7,63,797,261
17664,604.64,14.061395348837209,2,41,604,193
17666,728.16,40.45333333333333,2,14,596,61
17667,2055.51,17.71991379310345,5,86,1033,232
17668,347.75,23.183333333333334,2,14,93,36
17669,3406.7200000000003,50.09882352941177,7,47,1916,206
17670,205.7,18.7,1,11,110,0
17671,1572.71,29.67377358490566,4,40,772,349
17672,3178.17,28.892454545454545,2,105,1690,259
17673,1594.97,7.316376146788991,6,117,1462,318
17674,551.04,20.40888888888889,2,19,672,294
17675,20374.28,28.89968794326241,31,244,8360,366
17676,1371.18,17.807532467532468,6,49,922,362
17677,16345.38,53.94514851485148,30,184,9772,367
17678,298.11,18.631875,1,16,207,0
17679,1992.1100000000001,66.40366666666667,2,29,729,32
17680,184.4,16.763636363636365,1,11,96,0
17682,2474.33,20.968898305084746,6,49,1367,358
17684,239.41,15.960666666666667,1,15,145,0
17685,3155.83,24.849055118110236,7,90,1907,355
17686,5739.46,20.06804195804196,7,209,2478,295
17690,4726.8,18.757142857142856,15,186,1769,342
17691,290.40000000000003,15.28421052631579,2,18,134,10
17692,740.94,16.10739130434783,4,34,672,232
17693,200.47,12.529375,1,16,231,0
17694,283.12,18.874666666666666,1,15,184,0
17695,765.34,21.866857142857143,2,29,779,39
17696,2285.71,19.875739130434784,8,78,1756,326
17697,338.95,17.839473684210525,1,19,93,0
17698,154.95,19.36875,1,8,93,0
17700,2534.64,17.84957746478873,4,116,1266,264
17701,417.95,17.414583333333333,1,24,109,0
17702,1824.37,24.653648648648648,4,59,1353,175
17703,798.74,14.522545454545455,3,48,590,103
17704,885.19,28.554516129032258,2,27,343,71
17705,1823.52,17.70407766990291,9,64,963,298
17706,10504.49,27.498664921465966,17,273,3899,362
17707,152.4,30.48,2,3,144,151
17708,263.33,7.744999999999999,2,28,90,137
17709,137.45,19.635714285714283,1,7,17,0
17711,385.1,16.743478260869566,2,22,246,279
17712,522.91,18.031379310344825,1,29,215,0
17714,153.0,15.3,1,10,92,0
17715,326.4,326.4,1,1,384,0
17716,5655.99,23.085673469387753,11,172,3072,245
17718,139.35,23.224999999999998,1,6,83,0
17719,5396.04,19.693576642335767,15,111,2466,217
17720,1195.94,23.9188,4,39,576,341
17722,2424.04,21.078608695652175,4,111,1595,270
17723,3276.4000000000005,327.64000000000004,6,4,792,87
17724,1033.0,25.825,3,38,300,67
17725,3439.08,17.911875,11,115,2162,250
17727,1060.25,16.064393939393938,1,66,645,0
17728,2876.01,17.430363636363637,3,154,1469,82
17730,5298.4800000000005,24.304954128440368,13,130,3576,323
17731,1240.11,18.509104477611938,4,54,493,104
17732,303.97,16.887222222222224,1,18,93,0
17733,692.19,19.776857142857143,2,33,463,222
17734,700.63,16.293720930232556,3,40,422,180
17735,13110.02,19.000028985507246,19,323,8439,365
17736,377.44,15.0976,3,24,238,104
17737,168.24,16.824,2,8,108,49
17738,1879.05,19.371649484536082,4,89,1029,262
17739,2791.35,59.39042553191489,7,30,861,348
17742,355.11,23.674,2,13,89,219
17744,2322.4,17.076470588235296,6,109,3412,354
17746,110.25,18.375,1,6,29,0
17747,71.4,71.4,1,1,12,0
17749,674.52,19.272,2,33,320,78
17750,1710.45,9.29592391304348,9,101,3747,158
17752,80.64,80.64,1,1,192,0
17754,1664.6499999999999,18.703932584269662,5,82,1816,259
17757,5593.39,7.558635135135136,30,278,3318,370
17758,3408.2,8.436138613861386,8,312,2054,230
17759,819.96,9.110666666666667,3,82,697,152
17760,287.59,11.503599999999999,2,25,239,351
17761,712.78,37.514736842105265,1,19,398,0
17763,15.0,15.0,1,1,12,0
17764,772.55,10.880985915492957,2,71,351,160
17765,367.63,6.564821428571428,3,51,143,98
17767,271.2,12.914285714285715,1,21,128,0
17768,2081.9,21.243877551020407,3,77,1122,157
17769,3957.43,13.017861842105262,10,200,1850,308
17770,1143.27,30.086052631578948,5,33,365,83
17771,245.81,4.552037037037037,2,51,287,266
17772,173.45,3.469,2,50,55,0
17774,1213.73,7.932875816993464,4,123,508,208
17775,56.4,18.8,1,3,72,0
17777,647.56,3.408210526315789,3,141,501,75
17779,650.32,8.028641975308643,3,73,396,122
17781,188.02,15.668333333333335,2,12,34,93
17783,283.47,4.23089552238806,2,67,354,175
17785,131.94,10.149230769230769,1,13,67,0
17786,266.85,3.9242647058823534,2,57,195,231
17787,1817.54,14.19953125,4,94,896,218
17788,1117.9,223.58,2,3,211,55
17789,225.9,16.135714285714286,1,14,74,0
17790,1964.3,10.393121693121692,14,121,835,338
17791,106.1,10.61,1,10,46,0
17793,300.34,5.77576923076923,1,49,226,0
17795,342.83,7.618444444444444,2,43,305,85
17796,690.0,8.518518518518519,4,63,176,329
17797,780.43,7.0309009009009005,3,102,498,160
17799,3039.17,7.522698019801981,10,280,1753,339
17800,1187.21,11.526310679611651,9,51,732,296
17802,1285.04,9.178857142857142,3,103,752,290
17805,512.31,51.230999999999995,1,10,478,0
17806,546.04,12.698604651162789,1,43,727,0
17809,5411.91,88.71983606557377,12,48,2057,357
17811,7761.82,9.374178743961352,39,362,4146,329
17812,699.81,5.261729323308271,4,113,329,355
17813,1698.07,4.879511494252873,5,297,752,57
17816,36.56,2.150588235294118,4,16,30,328
17817,387.68,11.747878787878788,3,32,67,272
17819,3704.87,77.18479166666667,7,36,1031,299
17824,298.4,22.95384615384615,1,13,408,0
17827,1987.33,9.24339534883721,5,190,1240,359
17828,1820.09,27.1655223880597,4,54,667,162
17829,889.24,29.641333333333332,1,30,496,0
17830,398.7,17.33478260869565,3,18,92,287
17831,35.400000000000006,17.700000000000003,1,2,12,0
17832,155.37,2.547049180327869,1,61,208,0
17835,342.24,5.800677966101695,3,45,344,20
17836,110.21000000000001,4.592083333333334,1,23,88,0
17837,1541.23,9.513765432098765,8,111,510,120
17838,2720.8,23.254700854700857,5,96,1831,345
17839,318.15,6.11826923076923,1,50,257,0
17841,40519.84,5.2787701928087545,124,1345,22834,371
17843,205.48,5.553513513513513,1,36,113,0
17844,51.559999999999995,10.312,1,5,52,0
17846,2033.1,2033.1,1,1,1,0
17848,901.1999999999999,17.670588235294115,9,41,398,276
17849,605.8000000000001,23.300000000000004,4,15,114,115
17850,5391.21,18.15222222222222,34,21,1733,1
17852,114.34,4.764166666666667,2,21,53,0
17854,311.26,20.750666666666667,2,15,84,41
17855,208.97,12.292352941176471,1,17,197,0
17856,1418.03,94.53533333333333,4,12,842,279
17857,26879.04,497.76,23,19,19256,361
17858,5140.66,26.09472081218274,12,102,2694,363
17859,141.92,6.170434782608695,1,23,102,0
17860,226.45000000000002,4.354807692307693,1,49,93,0
17861,2097.88,9.579360730593608,8,173,1985,316
17862,330.9,30.08181818181818,1,11,100,0
17863,3160.0,21.35135135135135,6,111,2638,310
17864,554.85,6.165,3,70,706,262
17865,10526.32,28.449513513513512,20,192,5757,333
17866,329.65000000000003,36.62777777777778,1,9,174,0
17867,1157.8700000000001,17.027500000000003,6,62,508,258
17869,428.18,10.7045,5,37,111,260
17870,1865.8899999999999,6.910703703703703,12,214,1351,364
17871,155.9,15.59,1,10,182,0
17873,1848.96,42.99906976744186,5,24,1035,293
17874,683.46,14.857826086956523,6,38,221,70
17877,237.61,19.800833333333333,1,12,98,0
17878,379.45,14.59423076923077,1,26,401,0
17879,178.52,29.753333333333334,1,6,45,0
17880,458.92,17.65076923076923,1,26,314,0
17881,133.35,16.66875,1,8,32,0
17883,664.34,4.6784507042253525,4,133,374,242
17884,695.0699999999999,6.151061946902654,4,107,817,367
17885,156.34,2.949811320754717,1,50,110,0
17886,869.28,8.52235294117647,3,94,469,217
17887,111.35,11.135,1,10,30,0
17888,716.0,11.015384615384615,8,60,973,335
17889,201.37,10.0685,2,20,77,109
17890,586.89,6.449340659340659,2,88,402,38
17891,203.85999999999999,5.995882352941176,1,34,393,0
17892,244.1,8.717857142857143,3,27,109,99
17893,107.21,7.147333333333333,1,15,149,0
17894,1118.96,5.827916666666667,8,128,404,294
17895,95.45,6.363333333333333,1,15,127,0
17896,256.32,128.16,1,2,288,0
17897,541.8100000000001,5.01675925925926,3,100,222,200
17898,152.06,5.430714285714286,2,27,190,121
17899,154.55,4.985483870967743,1,29,170,0
17900,112.19999999999999,18.7,2,4,73,0
17901,110.38,5.809473684210526,1,19,24,0
17904,181.07,5.325588235294117,1,33,59,0
17905,798.99,24.21181818181818,4,33,406,302
17906,72.9,6.075,1,12,26,0
17908,232.03,4.2968518518518515,1,51,169,0
17911,366.23,9.390512820512821,1,39,223,0
17912,310.06,8.38,5,35,184,54
17913,408.65,7.0456896551724135,2,55,288,296
17914,329.36,4.391466666666667,1,72,457,0
17917,335.03,3.6416304347826083,3,77,184,317
17919,1304.04,56.697391304347825,1,23,756,0
17920,4119.5,6.1947368421052635,17,410,2473,369
17921,820.23,5.776267605633803,4,114,425,202
17923,207.50000000000003,207.50000000000003,1,1,50,0
17924,2962.5,95.56451612903226,7,26,1160,361
17925,244.08,244.08,1,1,72,0
17926,397.29,18.91857142857143,2,17,306,70
17928,212.54,9.240869565217391,2,23,140,200
17929,843.0,168.6,4,4,108,297
17930,1740.48,44.62769230769231,5,26,1594,203
17931,408.36,6.282461538461539,2,63,249,121
17932,1331.57,14.795222222222222,3,84,789,182
17934,704.25,33.535714285714285,2,21,478,7
17935,145.79,5.027241379310345,2,28,82,3
17936,380.13,5.279583333333333,1,68,257,0
17937,4301.22,100.02837209302326,7,19,1754,353
17939,99.14,8.261666666666667,1,12,40,0
17940,4020.04,223.33555555555554,10,6,9323,253
17941,304.56,152.28,1,2,252,0
17942,77.50000000000001,38.75000000000001,1,2,38,0
17946,149.57999999999998,7.478999999999999,2,18,75,26
17947,176.68,19.63111111111111,1,9,168,0
17948,358.56000000000006,358.56000000000006,1,1,144,0
17949,58510.48,835.864,45,30,30546,370
17950,482.2,6.791549295774648,3,63,366,293
17951,1008.5400000000001,50.42700000000001,3,18,616,333
17954,2314.13,4.851425576519916,12,329,2221,365
17955,557.3,29.331578947368417,4,14,273,20
17956,12.75,12.75,1,1,1,0
17957,111.68,3.6025806451612907,1,31,287,0
17958,508.4599999999999,72.63714285714285,1,7,84,0
17960,73.78,2.8376923076923077,1,26,41,0
17961,1296.44,5.206586345381527,39,211,560,350
17962,102.41,3.0120588235294115,1,33,127,0
17964,463.21,4.726632653061224,2,84,294,340
17965,2599.19,7.997507692307693,14,274,1532,331
17966,1098.43,16.15338235294118,5,55,2571,223
17967,112.27,2.673095238095238,1,41,73,0
17968,265.1,3.27283950617284,1,74,151,0
17969,228.2,16.3,2,14,152,194
17970,562.79,19.40655172413793,1,27,513,0
17972,135.19,4.506333333333333,1,30,36,0
17973,337.04,22.469333333333335,1,15,176,0
17974,703.99,4.266606060606061,3,143,500,194
17975,4483.26,15.301228668941981,13,189,1565,351
17976,321.79,5.645438596491228,1,56,93,0
17977,288.14,13.72095238095238,1,19,342,0
17978,300.91999999999996,25.076666666666664,1,12,499,0
17979,732.41,5.30731884057971,4,116,383,224
17980,811.45,27.048333333333336,3,23,682,193
17984,152.68,3.1808333333333336,1,48,98,0
17985,631.35,30.064285714285717,1,20,171,0
17986,20.8,20.8,1,1,10,0
17987,198.57,15.274615384615384,1,13,261,0
17988,201.12,5.292631578947368,7,37,43,314
17990,630.84,21.753103448275862,3,27,414,124
17991,93.35,18.669999999999998,2,4,25,0
17994,674.89,8.542911392405063,4,63,495,169
17995,76.1,38.05,1,2,133,0
17997,1962.46,11.966219512195122,8,133,2273,89
17999,380.39,4.18010989010989,2,87,219,329
18001,415.13,7.282982456140351,2,56,362,74
18004,157.92,4.268108108108108,1,32,75,0
18005,226.47,4.273018867924528,2,52,86,43
18006,444.68,20.212727272727275,1,21,220,0
18008,2116.19,70.53966666666666,9,25,1581,248
18009,247.39,7.9803225806451605,1,31,125,0
18010,174.8,12.485714285714286,1,14,60,0
18011,102.78999999999999,3.671071428571428,1,28,71,0
18013,187.29,6.041612903225806,2,31,285,0
18014,162.22,5.407333333333333,1,29,66,0
18015,120.03,2.6093478260869567,1,46,157,0
18016,1477.66,12.111967213114754,5,91,1027,331
18017,523.0,174.33333333333334,3,1,300,229
18018,122.14,4.211724137931035,2,29,55,91
18019,38.45,7.69,1,5,7,0
18022,612.72,3.73609756097561,1,141,703,0
18024,389.78,18.56095238095238,2,21,184,0
18027,115.31,5.490952380952381,1,21,78,0
18030,230.64999999999998,25.627777777777776,2,8,67,38
18032,73.5,14.7,1,5,42,0
18033,93.82000000000001,2.8430303030303032,1,32,252,0
18034,418.68,3.8061818181818183,2,99,559,0
18035,713.89,14.569183673469388,3,44,584,7
18036,403.12,4.288510638297873,3,77,232,213
18037,70.02,3.685263157894737,6,19,20,207
18040,357.20000000000005,18.8,2,18,148,226
18041,4097.37,8.94622270742358,21,288,3758,361
18042,165.04999999999998,23.578571428571426,1,7,33,0
18043,529.29,4.6025217391304345,3,106,265,342
18044,2088.6,16.445669291338582,10,88,1033,356
18045,178.34,4.147441860465117,1,43,138,0
18048,172.29000000000002,24.612857142857145,2,6,127,0
18050,74.4,14.88,1,5,40,0
18053,300.02,15.001,1,20,302,0
18055,6761.34,18.88642458100559,10,226,2452,362
18056,363.65,19.139473684210525,1,19,211,0
18058,170.16,56.72,1,3,88,0
18059,306.46,17.025555555555556,3,17,258,44
18061,2119.41,46.0741304347826,10,18,955,344
18062,720.52,26.685925925925925,3,23,396,164
18064,814.0,116.28571428571429,2,7,384,102
18065,2392.83,17.465912408759124,14,110,1027,358
18066,318.0,31.8,1,10,108,0
18067,396.33,10.711621621621621,1,36,189,0
18068,101.7,101.7,1,1,6,0
18069,2009.24,4.396586433260394,5,335,1296,301
18071,453.0,18.12,2,23,260,108
18072,247.44,13.746666666666666,1,18,288,0
18073,3859.82,53.60861111111112,12,23,3102,82
18074,489.6,37.66153846153846,1,13,190,0
18075,2611.75,18.392605633802816,10,98,1464,337
18077,2584.41,11.589282511210762,11,103,1839,358
18078,336.13,11.590689655172413,2,27,145,41
18079,3613.15,29.37520325203252,4,101,7347,193
18080,1231.5,615.75,2,2,642,223
18081,343.45,20.20294117647059,3,14,195,97
18082,680.84,9.726285714285714,1,62,608,0
18084,90.48,90.48,1,1,312,0
18085,689.95,23.79137931034483,2,25,265,43
18086,101.34,14.477142857142857,1,7,106,0
18087,4055.7199999999993,2027.8599999999997,2,2,3907,192
18088,166.03,4.487297297297298,1,35,107,0
18092,9068.26,101.89056179775281,11,28,4252,363
18093,2106.52,58.51444444444444,4,31,1392,209
18094,3017.3,43.104285714285716,7,39,2518,210
18095,580.05,27.62142857142857,2,20,419,20
18096,849.06,4.331938775510204,3,157,788,52
18097,2662.4,25.116981132075473,6,66,1662,346
18099,168.31,8.858421052631579,1,19,149,0
18101,222.4,5.5600000000000005,2,37,87,132
18102,259657.3,602.45313225058,60,162,64124,366
18104,754.64,19.858947368421052,1,38,362,0
18105,113.48000000000002,6.304444444444446,1,18,46,0
18106,421.9,11.402702702702703,1,33,126,0
18108,271.0,15.941176470588236,1,17,84,0
18109,8004.92,18.151746031746033,26,122,4230,368
18110,198.8,5.372972972972973,1,33,72,0
18112,352.69,13.565,2,26,255,154
18113,76.32000000000001,76.32000000000001,1,1,72,0
18114,220.1,7.860714285714286,1,28,55,0
18116,1403.1100000000001,3.781967654986523,8,227,837,296
18117,315.65,4.384027777777778,1,68,605,0
18118,5625.08,4.453745051464766,26,428,2865,358
18119,180.7,6.23103448275862,1,29,124,0
18120,111.15,6.538235294117648,1,17,31,0
18121,653.3,21.074193548387097,2,28,438,5
18122,1793.06,5.022577030812325,6,237,1225,142
18123,574.4399999999999,16.895294117647058,2,31,582,7
18125,1131.75,5.89453125,4,165,800,286
18126,200.92000000000002,3.863846153846154,1,52,135,0
18127,347.08,7.545217391304347,3,41,187,114
18129,112.55000000000001,8.039285714285715,1,13,48,0
18130,1059.39,15.134142857142859,3,58,824,41
18133,931.5,931.5,1,1,1350,0
18135,681.91,34.0955,5,11,349,161
18136,784.33,20.640263157894736,3,34,379,256
18138,152.65,19.08125,1,8,38,0
18139,8438.34,53.07132075471698,6,35,5557,0
18142,1019.52,67.968,2,9,1276,58
18143,1000.16,16.396065573770493,2,59,570,25
18144,2888.75,67.18023255813954,12,27,1343,365
18145,2861.5499999999997,12.948190045248868,4,177,2625,299
18146,160.35,16.035,2,10,153,79
18147,179.34,25.62,2,7,203,62
18149,612.0799999999999,38.254999999999995,3,11,310,222
18150,566.58,15.312972972972974,3,29,332,169
18151,653.35,17.193421052631578,2,38,355,155
18154,399.19,19.009047619047617,2,15,255,40
18155,371.62,14.8648,3,19,266,216
18156,675.64,5.538032786885246,2,100,283,356
18158,453.4,13.335294117647058,2,24,354,79
18159,530.15,23.05,1,23,139,0
18160,638.0600000000001,16.36051282051282,2,37,294,143
18161,1618.69,20.233625,5,49,812,304
18164,399.65,16.652083333333334,1,24,184,0
18165,302.46,30.246,1,10,254,0
18167,1384.8600000000001,37.428648648648654,3,24,382,82
18168,1160.04,8.923384615384615,6,97,592,196
18169,202.65,22.516666666666666,1,9,61,0
18170,980.3100000000001,25.79763157894737,3,30,409,183
18171,1231.31,22.802037037037035,5,43,481,274
18172,7561.68,40.00888888888889,20,102,3184,275
18173,2106.84,67.9625806451613,4,23,1220,187
18174,104.0,104.0,1,1,50,0
18176,476.35,15.878333333333334,1,30,283,0
18177,1340.8700000000001,18.368082191780825,6,53,709,224
18178,1590.81,16.400103092783503,4,81,983,235
18179,1793.17,19.924111111111113,6,86,1360,327
18180,1843.75,15.493697478991596,6,108,1721,137
18181,366.85,8.947560975609756,1,40,133,0
18183,632.07,17.082972972972975,2,36,371,47
18184,49.8,49.8,1,1,60,0
18185,304.25,17.897058823529413,1,17,183,0
18188,2001.04,28.183661971830986,3,64,1168,275
18189,1090.24,16.032941176470587,2,65,566,190
18190,284.46000000000004,18.964000000000002,2,14,140,138
18191,207.8,29.685714285714287,1,7,140,0
18192,957.97,21.288222222222224,1,45,339,0
18193,243.76,15.235,1,16,124,0
18194,973.84,139.12,1,7,632,0
18196,686.63,4.93978417266187,2,131,431,195
18198,5425.56,34.12301886792453,17,83,4074,332
18200,150.35,5.011666666666667,1,29,104,0
18202,1396.99,20.543970588235293,3,56,581,111
18203,160.42000000000002,8.443157894736842,1,19,43,0
18204,1975.35,10.288281249999999,3,160,1190,121
18205,517.36,16.1675,2,30,192,38
18209,139.10000000000002,17.387500000000003,1,8,58,0
18210,2621.38,19.562537313432838,6,110,1398,265
18211,600.07,14.287380952380953,5,37,359,252
18212,216.07,6.3549999999999995,1,30,92,0
18213,232.48000000000002,15.498666666666669,1,15,232,0
18215,299.34000000000003,23.02615384615385,1,13,118,0
18216,481.75,18.528846153846153,1,26,200,0
18217,621.75,20.056451612903224,2,27,491,41
18218,641.92,32.096,2,17,536,70
18219,2069.77,18.155877192982455,10,59,885,366
18220,305.28,152.64,1,2,288,0
18221,1041.61,16.27515625,5,59,791,189
18222,443.0,23.31578947368421,1,19,335,0
18223,6484.54,23.840220588235294,14,119,2948,353
18224,158.95000000000002,15.895000000000001,1,10,69,0
18225,5504.96,20.46453531598513,12,152,3242,361
18226,5228.05,21.603512396694217,11,141,3466,293
18227,93.75,18.75,1,5,21,0
18228,779.9,25.996666666666666,2,24,238,22
18229,7276.9,44.37134146341463,20,67,2488,361
18230,2810.2000000000003,32.67674418604651,7,33,1316,293
18231,2071.77,16.843658536585366,5,106,819,96
18232,592.97,16.026216216216216,4,31,302,115
18233,440.0,440.0,1,1,4,0
18235,1796.48,17.273846153846154,3,100,1578,145
